00:04:05.788 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|444ms
01:54:05.945 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|596ms
01:54:05.948 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
01:59:05.904 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|564ms
01:59:05.907 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:04:05.940 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|599ms
02:04:05.941 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:09:05.905 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|564ms
02:09:05.908 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:14:05.908 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|564ms
02:14:05.911 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:19:05.907 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|562ms
02:19:05.908 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:24:05.908 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|563ms
02:24:05.910 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:29:05.917 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|568ms
02:29:05.921 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:34:05.902 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|563ms
02:34:05.903 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:39:05.901 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|562ms
02:39:05.904 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:44:05.935 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|596ms
02:44:05.938 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:49:05.910 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|570ms
02:49:05.913 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:54:05.907 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|567ms
02:54:05.908 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
02:59:05.905 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|565ms
02:59:05.908 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:04:05.903 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|565ms
03:04:05.905 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:09:05.934 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|595ms
03:09:05.936 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:14:05.936 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|598ms
03:14:05.939 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:19:05.942 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|604ms
03:19:05.943 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:24:05.914 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|575ms
03:24:05.917 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:29:05.951 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|613ms
03:29:05.952 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:34:05.949 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|612ms
03:34:05.950 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:39:05.952 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|616ms
03:39:05.954 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:44:05.926 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|589ms
03:44:05.931 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:49:05.917 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|579ms
03:49:05.918 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:54:05.912 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|577ms
03:54:05.915 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
03:59:05.915 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|579ms
03:59:05.920 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:04:05.911 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|573ms
04:04:05.912 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:09:05.911 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|574ms
04:09:05.912 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:14:05.908 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|573ms
04:14:05.910 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:19:05.910 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|574ms
04:19:05.913 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:24:05.915 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|580ms
04:24:05.917 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:29:05.921 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|586ms
04:29:05.922 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:34:05.909 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|574ms
04:34:05.910 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:39:05.915 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|580ms
04:39:05.918 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:44:05.955 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|620ms
04:44:05.958 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:49:05.940 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|604ms
04:49:05.945 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:54:05.910 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|575ms
04:54:05.913 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
04:59:05.916 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|580ms
04:59:05.920 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:04:05.941 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|605ms
05:04:05.945 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:09:05.913 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|577ms
05:09:05.916 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:14:05.935 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|595ms
05:14:05.940 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:19:05.949 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|611ms
05:19:05.957 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:24:05.922 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|586ms
05:24:05.924 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:29:05.931 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|592ms
05:29:05.936 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:34:05.970 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|634ms
05:34:05.973 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:39:05.702 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|364ms
05:39:05.705 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:44:06.032 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|693ms
05:44:06.035 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:49:05.933 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|592ms
05:49:05.940 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:54:05.917 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|577ms
05:54:05.920 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:59:05.918 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|579ms
05:59:05.921 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:04:05.912 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|574ms
06:04:05.916 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:09:05.849 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|575ms
06:09:05.854 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:14:05.843 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|577ms
06:14:05.847 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:19:05.836 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|575ms
06:19:05.839 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:24:05.847 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|593ms
06:24:05.850 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:29:05.839 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|591ms
06:29:05.844 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:34:05.834 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|592ms
06:34:05.843 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:39:05.625 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|390ms
06:39:05.628 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:44:05.868 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|604ms
06:44:05.872 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:49:05.896 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|635ms
06:49:05.900 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:54:05.865 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|607ms
06:54:05.869 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:59:05.845 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|589ms
06:59:05.846 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
07:04:05.874 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|622ms
07:04:05.877 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
07:09:05.844 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|592ms
07:09:05.849 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
07:14:05.855 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|618ms
07:14:05.859 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
07:19:05.826 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|593ms
07:19:05.829 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
07:24:05.624 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|396ms
07:24:05.625 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
07:29:05.806 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|582ms
07:29:05.809 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
08:00:20.670 ERROR vert.x-eventloop-thread-0 ConnectionBase       : java.io.IOException: Connection reset by peer
08:00:20.673 ERROR vert.x-eventloop-thread-0 BaseServiceProxy     : request failed Connection reset by peer
java.io.IOException: Connection reset by peer
	at java.base/sun.nio.ch.FileDispatcherImpl.read0(Native Method)
	at java.base/sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:39)
	at java.base/sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:223)
	at java.base/sun.nio.ch.IOUtil.read(IOUtil.java:192)
	at java.base/sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:382)
	at io.netty.buffer.PooledUnsafeDirectByteBuf.setBytes(PooledUnsafeDirectByteBuf.java:288)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1106)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:373)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:123)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:645)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:580)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:497)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:459)
	at io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:858)
	at java.base/java.lang.Thread.run(Thread.java:844)
08:18:26.978 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|767ms
08:18:26.981 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
08:22:42.326 INFO  main GatewayStart         : config .././root/conf.yaml !!ibgroup.web.core.clientportal.gw.Config
authDelay: 3000
ccp: false
cors: {origin.allowed: '*', allowCredentials: false}
ip2loc: US
ips:
  allow: [192.*, 131.216.*, 127.0.0.1]
  deny: [212.90.324.10]
listenPort: 5050
listenSsl: true
portalBaseURL: ''
proxyRemoteHost: https://api.ibkr.com
proxyRemoteSsl: true
sslCert: vertx.jks
sslPwd: mywebapi
ssoPing: 5
svcEnvironment: v1
tst: false
twsBaseURL: /tws.proxy
webApps:
- {cache: true, index: index.html, listing: false, name: demo, proxy: ''}

08:22:42.631 INFO  vert.x-eventloop-thread-0 GatewayHttpProxy     :  -> mount demo on /demo
08:22:42.674 INFO  vert.x-eventloop-thread-0 GatewayVerticle      : version: a27ed42161ad96c53e715ca5c5e3e3fa4cff5262 Mon, 24 Apr 2023 15:41:53 -0400
08:22:42.675 INFO  vert.x-eventloop-thread-0 GatewayVerticle      : Java Version: 9.0.1
08:23:01.295 WARN  vert.x-eventloop-thread-0 DefaultChannelPipeline : An exceptionCaught() event was fired, and it reached at the tail of the pipeline. It usually means the last handler in the pipeline did not handle the exception.
io.netty.handler.codec.DecoderException: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown
	at io.netty.handler.codec.ByteToMessageDecoder.callDecode(ByteToMessageDecoder.java:459)
	at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:265)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:340)
	at io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1359)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
	at io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:935)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:134)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:645)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:580)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:497)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:459)
	at io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:858)
	at java.base/java.lang.Thread.run(Thread.java:844)
Caused by: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown
	at java.base/sun.security.ssl.Alerts.getSSLException(Alerts.java:198)
	at java.base/sun.security.ssl.Alerts.getSSLException(Alerts.java:159)
	at java.base/sun.security.ssl.SSLEngineImpl.recvAlert(SSLEngineImpl.java:1905)
	at java.base/sun.security.ssl.SSLEngineImpl.processInputRecord(SSLEngineImpl.java:1140)
	at java.base/sun.security.ssl.SSLEngineImpl.readRecord(SSLEngineImpl.java:1020)
	at java.base/sun.security.ssl.SSLEngineImpl.readNetRecord(SSLEngineImpl.java:902)
	at java.base/sun.security.ssl.SSLEngineImpl.unwrap(SSLEngineImpl.java:680)
	at java.base/javax.net.ssl.SSLEngine.unwrap(SSLEngine.java:626)
	at io.netty.handler.ssl.SslHandler$SslEngineType$3.unwrap(SslHandler.java:281)
	at io.netty.handler.ssl.SslHandler.unwrap(SslHandler.java:1215)
	at io.netty.handler.ssl.SslHandler.decodeJdkCompatible(SslHandler.java:1127)
	at io.netty.handler.ssl.SslHandler.decode(SslHandler.java:1162)
	at io.netty.handler.codec.ByteToMessageDecoder.decodeRemovalReentryProtection(ByteToMessageDecoder.java:489)
	at io.netty.handler.codec.ByteToMessageDecoder.callDecode(ByteToMessageDecoder.java:428)
	... 15 common frames omitted
08:23:01.298 WARN  vert.x-eventloop-thread-0 DefaultChannelPipeline : An exceptionCaught() event was fired, and it reached at the tail of the pipeline. It usually means the last handler in the pipeline did not handle the exception.
io.netty.handler.codec.DecoderException: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown
	at io.netty.handler.codec.ByteToMessageDecoder.callDecode(ByteToMessageDecoder.java:459)
	at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:265)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:340)
	at io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1359)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
	at io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:935)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:134)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:645)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:580)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:497)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:459)
	at io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:858)
	at java.base/java.lang.Thread.run(Thread.java:844)
Caused by: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown
	at java.base/sun.security.ssl.Alerts.getSSLException(Alerts.java:198)
	at java.base/sun.security.ssl.Alerts.getSSLException(Alerts.java:159)
	at java.base/sun.security.ssl.SSLEngineImpl.recvAlert(SSLEngineImpl.java:1905)
	at java.base/sun.security.ssl.SSLEngineImpl.processInputRecord(SSLEngineImpl.java:1140)
	at java.base/sun.security.ssl.SSLEngineImpl.readRecord(SSLEngineImpl.java:1020)
	at java.base/sun.security.ssl.SSLEngineImpl.readNetRecord(SSLEngineImpl.java:902)
	at java.base/sun.security.ssl.SSLEngineImpl.unwrap(SSLEngineImpl.java:680)
	at java.base/javax.net.ssl.SSLEngine.unwrap(SSLEngine.java:626)
	at io.netty.handler.ssl.SslHandler$SslEngineType$3.unwrap(SslHandler.java:281)
	at io.netty.handler.ssl.SslHandler.unwrap(SslHandler.java:1215)
	at io.netty.handler.ssl.SslHandler.decodeJdkCompatible(SslHandler.java:1127)
	at io.netty.handler.ssl.SslHandler.decode(SslHandler.java:1162)
	at io.netty.handler.codec.ByteToMessageDecoder.decodeRemovalReentryProtection(ByteToMessageDecoder.java:489)
	at io.netty.handler.codec.ByteToMessageDecoder.callDecode(ByteToMessageDecoder.java:428)
	... 15 common frames omitted
08:23:06.980 WARN  vert.x-eventloop-thread-0 DefaultChannelPipeline : An exceptionCaught() event was fired, and it reached at the tail of the pipeline. It usually means the last handler in the pipeline did not handle the exception.
io.netty.handler.codec.DecoderException: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown
	at io.netty.handler.codec.ByteToMessageDecoder.callDecode(ByteToMessageDecoder.java:459)
	at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:265)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:340)
