conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
761995808,ES,FOP,20250226,5845.0,P,CME,USD,E4C,10.0,0.2260282170383232,-0.052468582941834416,1.7000000476837158,0.0,0.0014187133320309312,0.35812895495861,-1.7000000476837158,
761995808,ES,FOP,20250226,5845.0,P,CME,USD,E4C,11.0,0.22886415094226956,-0.05463935433238559,1.7999999523162842,0.0,0.0014468652433563425,0.3698179449455949,-1.7999999523162842,
761995808,ES,FOP,20250226,5845.0,P,CME,USD,E4C,12.0,0.22726582187997071,-0.05341401539803886,2.200000047683716,0.0,0.001431115137665038,0.36323762681964833,-2.200000047683716,
761995808,ES,FOP,20250226,5845.0,P,CME,USD,E4C,13.0,0.2269481299031031,-0.05106446454913773,1.6320768784577808,0.0,0.0013824687715550713,0.37093497914105455,-1.6320637954200303,
756080290,ES,FOP,20250226,5850.0,P,CME,USD,E4C,10.0,0.2240125328234468,-0.05808535338488512,1.850000023841858,0.0,0.0015511439386941672,0.3880993729682835,-1.850000023841858,
756080290,ES,FOP,20250226,5850.0,P,CME,USD,E4C,11.0,0.22661956908539324,-0.060196696549829176,1.9500000476837158,0.0,0.0015768432579478992,0.39912089005806584,-1.9500000476837158,
756080290,ES,FOP,20250226,5850.0,P,CME,USD,E4C,12.0,0.2234012157625096,-0.05759177807899955,2.1500000953674316,0.0,0.001544988893343571,0.3855044702454656,-2.1500000953674316,
756080290,ES,FOP,20250226,5850.0,P,CME,USD,E4C,13.0,0.2241642106609589,-0.05629373687337113,1.805739511423269,0.0,0.0015120125903703538,0.3996508304678059,-1.8057145343096377,
756080550,ES,FOP,20250226,5850.0,C,CME,USD,E4C,10.0,0.2085470980338576,0.954418017411899,117.75,0.0,0.0013710589594689274,0.319191847143382,-1.516203668316848,
756080550,ES,FOP,20250226,5850.0,C,CME,USD,E4C,11.0,0.22956057382222755,0.9377277243183577,118.75,0.0,0.0015960505592831928,0.40901143902891585,-2.516203668316848,
756080550,ES,FOP,20250226,5850.0,C,CME,USD,E4C,12.0,,,,0.0,,,,
756080550,ES,FOP,20250226,5850.0,C,CME,USD,E4C,13.0,0.2241642106609589,0.9435678276531264,119.03950795215496,0.0,0.0015120125903703538,0.39965083046809013,-1.7915433517373458,
761995858,ES,FOP,20250226,5855.0,P,CME,USD,E4C,10.0,0.2213986145251967,-0.0641267751508175,2.0999999046325684,0.0,0.001696172984723866,0.41917961254019603,-2.0999999046325684,
761995858,ES,FOP,20250226,5855.0,P,CME,USD,E4C,11.0,0.22381286251485974,-0.06619371664544524,2.200000047683716,0.0,0.0017196924535543628,0.4296263783901861,-2.200000047683716,
761995858,ES,FOP,20250226,5855.0,P,CME,USD,E4C,12.0,0.2295077073821828,-0.0710883061920404,2.6500000953674316,0.0,0.0017718761208402006,0.453926713082175,-2.6500000953674316,
761995858,ES,FOP,20250226,5855.0,P,CME,USD,E4C,13.0,0.2217550045097553,-0.06239211811627216,2.0146035566435785,0.0,0.001656813725968729,0.4319380333110985,-2.014554219167667,
761995949,ES,FOP,20250226,5855.0,C,CME,USD,E4C,10.0,0.2086882526460289,0.9453012698584722,112.25,0.0,0.0015855236537549887,0.3692467148962295,-2.0153673499517026,
761995949,ES,FOP,20250226,5855.0,C,CME,USD,E4C,11.0,0.22768336855129515,0.9290161578309921,113.0,0.0,0.001781589785808268,0.4526733573155283,-2.7653673499517026,
761995949,ES,FOP,20250226,5855.0,C,CME,USD,E4C,12.0,0.21589900022650801,0.9391766634294914,92.0,0.0,0.0016663308440660984,0.4014743249080632,-0.0,
761995949,ES,FOP,20250226,5855.0,C,CME,USD,E4C,13.0,0.2217550045097553,0.9374694464102253,114.24906417474358,0.0,0.001656813725968729,0.4319380333099616,-2.0009873514172796,
757839357,ES,FOP,20250226,5860.0,P,CME,USD,E4C,10.0,0.21938735963100925,-0.07281445888399059,2.4000000953674316,0.0,0.0018882648168966902,0.46229629682541606,-2.4000000953674316,
757839357,ES,FOP,20250226,5860.0,P,CME,USD,E4C,11.0,0.2216114857635325,-0.07483941934841391,2.549999952316284,0.0,0.0019089153902136697,0.4720900605150865,-2.549999952316284,
757839357,ES,FOP,20250226,5860.0,P,CME,USD,E4C,12.0,0.21231122645887457,-0.06638889116178394,3.3499999046325684,0.0,0.0018172206762354336,0.43055292171096204,-3.3499999046325684,
757839357,ES,FOP,20250226,5860.0,P,CME,USD,E4C,13.0,0.2199161341445971,-0.06964489858132597,2.2735772747346914,0.0,0.0018192746434652547,0.4687918776773472,-2.273475247089028,
757839429,ES,FOP,20250226,5860.0,C,CME,USD,E4C,10.0,0.1493531671405962,0.9837886935734131,108.0,0.0,0.0008052810130226236,0.1342395875044953,-0.8628456608406805,
757839429,ES,FOP,20250226,5860.0,C,CME,USD,E4C,11.0,0.22517757223877558,0.9227383182934271,108.75,0.0,0.0019219994517031378,0.48305558190375314,-3.014740111178071,
757839429,ES,FOP,20250226,5860.0,C,CME,USD,E4C,12.0,,,,0.0,,,,
757839429,ES,FOP,20250226,5860.0,C,CME,USD,E4C,13.0,0.2199161341445971,0.9302166659451716,109.50873007020164,0.0,0.0018192746434652547,0.46879187767808617,-2.2605126941607523,
761995737,ES,FOP,20250226,5865.0,C,CME,USD,E4C,10.0,0.20608043865380274,0.9311315329620854,103.25,0.0,0.00192271350494478,0.44228932565770257,-2.264078025806157,
761995737,ES,FOP,20250226,5865.0,C,CME,USD,E4C,11.0,0.22211431019539823,0.9159095102441474,104.0,0.0,0.0020773948659853847,0.5150515577857084,-3.014078025806157,
761995737,ES,FOP,20250226,5865.0,C,CME,USD,E4C,12.0,,,,0.0,,,,
761995737,ES,FOP,20250226,5865.0,C,CME,USD,E4C,13.0,0.2186633801243223,0.9216514532982759,104.82879220487848,0.0,0.0019992943675246765,0.5103768765702625,-2.580369976461043,
761996221,ES,FOP,20250226,5865.0,P,CME,USD,E4C,10.0,0.2177806391308335,-0.07983698983636274,2.6500000953674316,0.0,0.002040002330225922,0.49591248571406904,-2.6500000953674316,
761996221,ES,FOP,20250226,5865.0,P,CME,USD,E4C,11.0,0.21982519532582384,-0.08177883660574659,2.799999952316284,0.0,0.0020580336744254885,0.5049926481560084,-2.799999952316284,
761996221,ES,FOP,20250226,5865.0,P,CME,USD,E4C,12.0,0.2215862352770437,-0.08345020100515396,3.799999952316284,0.0,0.002073004971859205,0.5127412217585137,-3.799999952316284,
761996221,ES,FOP,20250226,5865.0,P,CME,USD,E4C,13.0,0.2186633801243223,-0.07821011122822165,2.592947232043173,0.0,0.0019992943675246765,0.5103768765712289,-2.592728214566056,
757839398,ES,FOP,20250226,5870.0,P,CME,USD,E4C,10.0,0.21641616293931756,-0.09105703912907288,3.049999952316284,0.0,0.002265672494038477,0.5471831773816556,-3.049999952316284,
757839398,ES,FOP,20250226,5870.0,P,CME,USD,E4C,11.0,0.21829589132071728,-0.09293588875757162,3.200000047683716,0.0,0.002280390986916753,0.5555213946779377,-3.200000047683716,
757839398,ES,FOP,20250226,5870.0,P,CME,USD,E4C,12.0,0.21974305416755657,-0.09437936380216372,4.550000190734863,0.0,0.002291299726643018,0.5618792210825859,-4.550000190734863,
757839398,ES,FOP,20250226,5870.0,P,CME,USD,E4C,13.0,0.2176118339504824,-0.0878520927311179,2.9634268386752183,0.0,0.0021925536822932404,0.5549792176183246,-2.96295839994599,
757839877,ES,FOP,20250226,5870.0,C,CME,USD,E4C,10.0,0.20884597579032613,0.918043358374518,98.25,0.0,0.002166993333499738,0.5051714495857419,-2.26338109383596,
757839877,ES,FOP,20250226,5870.0,C,CME,USD,E4C,11.0,0.22311451791802892,0.903854791293748,99.5,0.0,0.0022849616667252365,0.5690649802180999,-3.51338109383596,
757839877,ES,FOP,20250226,5870.0,C,CME,USD,E4C,12.0,0.1855340832110217,0.9412529904097302,66.0,0.0,0.0018866255593785102,0.39071899721930936,-0.0,
757839877,ES,FOP,20250226,5870.0,C,CME,USD,E4C,13.0,0.2176118339504824,0.9120094717953796,100.19996398887724,0.0,0.0021925536822932404,0.5549792176179835,-2.9512044766606778,
756080402,ES,FOP,20250226,5875.0,C,CME,USD,E4C,10.0,0.20542667817893095,0.9100518031291703,94.0,0.0,0.002362242138877554,0.5416719756369717,-3.012684161864854,
756080402,ES,FOP,20250226,5875.0,C,CME,USD,E4C,11.0,0.2188223104186909,0.896119549126994,94.75,0.0,0.0024654543495568034,0.6022040555723627,-3.762684161864854,
756080402,ES,FOP,20250226,5875.0,C,CME,USD,E4C,12.0,0.24732835028479644,0.8678113986799831,77.5,0.0,0.0025877694188889177,0.7144216190172638,-0.0,
756080402,ES,FOP,20250226,5875.0,C,CME,USD,E4C,13.0,0.2159649486011674,0.9020216311848529,95.58324077238103,0.0,0.002392389603803148,0.5990270838274228,-3.3339235425546576,
756080568,ES,FOP,20250226,5875.0,P,CME,USD,E4C,10.0,0.21429109918016798,-0.09845494187954902,3.3499999046325684,0.0,0.002423325698698702,0.5797055101035197,-3.3499999046325684,
756080568,ES,FOP,20250226,5875.0,P,CME,USD,E4C,11.0,0.21603402259303006,-0.10025620900654353,3.5,0.0,0.002435846077966597,0.5874399820084413,-3.5,
756080568,ES,FOP,20250226,5875.0,P,CME,USD,E4C,12.0,0.21824724881821816,-0.10253539916407164,5.25,0.0,0.002450951250290746,0.597138343311298,-5.25,
756080568,ES,FOP,20250226,5875.0,P,CME,USD,E4C,13.0,0.2159649486011674,-0.09783993334164467,3.346011444811552,0.0,0.002392389603803148,0.5990270838278775,-3.3450731510177425,
757839300,ES,FOP,20250226,5880.0,C,CME,USD,E4C,10.0,0.20584817967712885,0.8982957182830688,89.75,0.0,0.0025805547214700487,0.5930454890604681,-3.262056923092132,
757839300,ES,FOP,20250226,5880.0,C,CME,USD,E4C,11.0,0.2180831273333439,0.8851706932293603,90.75,0.0,0.002658539980872524,0.6472814564631051,-4.262056923092132,
757839300,ES,FOP,20250226,5880.0,C,CME,USD,E4C,12.0,0.250799269504191,0.8522867751514126,62.75,0.0,0.0027520636278123164,0.7705709651240146,-0.0,
757839300,ES,FOP,20250226,5880.0,C,CME,USD,E4C,13.0,0.2139291103170445,0.8914783079793301,90.9879215972087,0.0,0.0026015341293780425,0.6433217978174071,-3.737654067639596,
757839854,ES,FOP,20250226,5880.0,P,CME,USD,E4C,10.0,0.21231179047528517,-0.10854557707768793,3.700000047683716,0.0,0.002625317250345286,0.622277084355495,-3.700000047683716,
757839854,ES,FOP,20250226,5880.0,P,CME,USD,E4C,11.0,0.21392911040391005,-0.11027635208001559,3.8499999046325684,0.0,0.0026352422923064498,0.6293878286340684,-3.8499999046325684,
757839854,ES,FOP,20250226,5880.0,P,CME,USD,E4C,12.0,0.20775877103699097,-0.10363839924044337,4.050000190734863,0.0,0.0025946622163547702,0.60182205373873,-4.050000190734863,
757839854,ES,FOP,20250226,5880.0,P,CME,USD,E4C,13.0,0.2139291103170445,-0.10838325654716745,3.750000092271762,0.0,0.0026015341293780425,0.6433217978180892,-3.748199361280932,
761995731,ES,FOP,20250226,5885.0,P,CME,USD,E4C,10.0,0.2103802583671667,-0.12032174424824624,4.199999809265137,0.0,0.0028510204661395975,0.6696274096085089,-4.199999809265137,
761995731,ES,FOP,20250226,5885.0,P,CME,USD,E4C,11.0,0.21263012685012214,-0.12280245643374632,4.349999904632568,0.0,0.002861606456759508,0.6793015545443736,-4.349999904632568,
761995731,ES,FOP,20250226,5885.0,P,CME,USD,E4C,12.0,0.21558068494614738,-0.12602888256551067,4.449999809265137,0.0,0.0028740912188346375,0.6917326871898852,-4.449999809265137,
761995731,ES,FOP,20250226,5885.0,P,CME,USD,E4C,13.0,0.2116464071783974,-0.11966258943490748,4.184145537115569,0.0,0.0028217853412023978,0.6883812464458288,-4.180788060163615,
761995984,ES,FOP,20250226,5885.0,C,CME,USD,E4C,10.0,0.2051733347860849,0.8867504016646753,85.75,0.0,0.0027977952737812495,0.6409697567057058,-3.7614296843175907,
761995984,ES,FOP,20250226,5885.0,C,CME,USD,E4C,11.0,0.21647561267490362,0.8742923396052676,86.5,0.0,0.0028546699199117737,0.6900261748344738,-4.511429684317591,
761995984,ES,FOP,20250226,5885.0,C,CME,USD,E4C,12.0,0.22221926178594614,0.8681310457105104,61.25,0.0,0.002874874912349482,0.713347826651541,-0.0,
761995984,ES,FOP,20250226,5885.0,C,CME,USD,E4C,13.0,0.2116464071783974,0.8801989750915901,86.42275921942019,0.0,0.0028217853412023978,0.6883812464457151,-4.170847081344618,
757839706,ES,FOP,20250226,5890.0,P,CME,USD,E4C,10.0,0.2091197671471987,-0.13318881703097069,4.699999809265137,0.0,0.0030783682834675512,0.7187534780360926,-4.699999809265137,
757839706,ES,FOP,20250226,5890.0,P,CME,USD,E4C,11.0,0.2105153884301871,-0.1347632534272037,4.849999904632568,0.0,0.0030827534209401236,0.7245809851908602,-4.849999904632568,
757839706,ES,FOP,20250226,5890.0,P,CME,USD,E4C,12.0,0.19838520015407368,-0.1208077520238719,4.699999809265137,0.0,0.0030318697150729292,0.6715588885747302,-4.699999809265137,
757839706,ES,FOP,20250226,5890.0,P,CME,USD,E4C,13.0,0.2091197671471987,-0.13172905011496508,4.650000099188901,0.0,0.003053879483114296,0.7341180096751714,-4.643901929015265,
761995744,ES,FOP,20250226,5895.0,P,CME,USD,E4C,10.0,0.20701634602465224,-0.1461612561582871,5.199999809265137,0.0,0.0033123933179931863,0.7656798664930723,-5.199999809265137,
761995744,ES,FOP,20250226,5895.0,P,CME,USD,E4C,11.0,0.20897139087468455,-0.14840496238825,5.349999904632568,0.0,0.003315080031600149,0.7735377976856569,-5.349999904632568,
761995744,ES,FOP,20250226,5895.0,P,CME,USD,E4C,12.0,0.20565538957067667,-0.14458785929628729,7.099999904632568,0.0,0.0033101270368670875,0.7601257517059736,-6.82769874075308,
761995744,ES,FOP,20250226,5895.0,P,CME,USD,E4C,13.0,0.20821762592902282,-0.14678927211079548,5.291985134933611,0.0,0.003301615283709545,0.7876715889971138,-5.280015786416866,
761996224,ES,FOP,20250226,5895.0,C,CME,USD,E4C,10.0,0.20115876718086323,0.8613612437377022,77.0,0.0,0.0032867606427252013,0.7383191325122697,-4.76007066697548,
761996224,ES,FOP,20250226,5895.0,C,CME,USD,E4C,11.0,0.214217786037964,0.8463596897318113,77.75,0.0,0.0033072407734930933,0.7911492478658034,-5.51007066697548,
761996224,ES,FOP,20250226,5895.0,C,CME,USD,E4C,12.0,0.21535628804763185,0.8450928631636765,55.5,0.0,0.003307690382042932,0.795462089894305,-0.0,
761996224,ES,FOP,20250226,5895.0,C,CME,USD,E4C,13.0,0.20821762592902282,0.853072292415702,77.53198317197257,0.0,0.003301615283709545,0.7876715889970001,-5.271283437240527,
756080387,ES,FOP,20250226,5900.0,C,CME,USD,E4C,10.0,0.20116740754170562,0.8422552156207754,72.25,0.0,0.0035839320251289672,0.8049736787636603,-5.509304041807809,
756080387,ES,FOP,20250226,5900.0,C,CME,USD,E4C,11.0,0.21034258815837584,0.8315963827883437,73.0,0.0,0.0035765920535772012,0.8399644727165242,-6.259304041807809,
756080387,ES,FOP,20250226,5900.0,C,CME,USD,E4C,12.0,0.20197718103970133,0.8412942386001376,56.75,0.0,0.0035838344545230673,0.808191993476339,-0.0,
756080387,ES,FOP,20250226,5900.0,C,CME,USD,E4C,13.0,0.20721455381837892,0.8368844698211904,73.24069021468313,0.0,0.003554998162874533,0.8414516035600172,-5.969117580812963,
756080437,ES,FOP,20250226,5900.0,P,CME,USD,E4C,10.0,0.2053844752905283,-0.16160038465045312,5.849999904632568,0.0,0.0035692585868176818,0.8180554404055053,-5.849999904632568,
756080437,ES,FOP,20250226,5900.0,P,CME,USD,E4C,11.0,0.20721455381837892,-0.16372081489163084,6.050000190734863,0.0,0.00356786266841119,0.8250219360332437,-6.050000190734863,
756080437,ES,FOP,20250226,5900.0,P,CME,USD,E4C,12.0,0.2102310381332203,-0.16717259950218896,6.25,0.0,0.0035644552137816398,0.8362326276399173,-6.25,
756080437,ES,FOP,20250226,5900.0,P,CME,USD,E4C,13.0,0.20721455381837892,-0.16297709470530716,6.000000000276941,0.0,0.003554998162874533,0.8414516035595625,-5.977245615167611,
761996124,ES,FOP,20250226,5905.0,C,CME,USD,E4C,10.0,0.20011502729081065,0.8247770142390287,68.0,0.0,0.00385718819524977,0.8612936605987949,-6.258601888048361,
761996124,ES,FOP,20250226,5905.0,C,CME,USD,E4C,11.0,0.20588262419084463,0.8180310895772065,68.75,0.0,0.003839492173140741,0.8820520243702049,-7.008601888048361,
761996124,ES,FOP,20250226,5905.0,C,CME,USD,E4C,12.0,0.2028367626537117,0.8215655503443637,53.0,0.0,0.003849414490502806,0.8712485463997967,-0.0,
761996124,ES,FOP,20250226,5905.0,C,CME,USD,E4C,13.0,0.2047896068938156,0.8210625728171382,68.9043228530636,0.0,0.0038168299278533453,0.8906181482652755,-6.615842632964814,
761996263,ES,FOP,20250226,5905.0,P,CME,USD,E4C,10.0,0.20349305591205072,-0.1790620055604688,6.599999904632568,0.0,0.0038473821268387005,0.8736060563479356,-6.599999904632568,
761996263,ES,FOP,20250226,5905.0,P,CME,USD,E4C,11.0,0.2052135478363845,-0.18105855126270295,6.800000190734863,0.0,0.00384177708174018,0.8797087454264252,-6.800000190734863,
761996263,ES,FOP,20250226,5905.0,P,CME,USD,E4C,12.0,0.21677979915875042,-0.1939719650212907,10.75,0.0,0.0037949915617520548,0.9179739211272786,-8.69668438123709,
761996263,ES,FOP,20250226,5905.0,P,CME,USD,E4C,13.0,0.2047896068938156,-0.17879899170935934,6.6629404612888266,0.0,0.0038168299278533453,0.8906181482652755,-6.623366352497079,
757839454,ES,FOP,20250226,5910.0,P,CME,USD,E4C,10.0,0.20185895227646983,-0.19624579081477359,7.349999904632568,0.0,0.004104305903664177,0.9245381754444959,-7.349999904632568,
757839454,ES,FOP,20250226,5910.0,P,CME,USD,E4C,11.0,0.20348004369286277,-0.19811133443477108,7.550000190734863,0.0,0.004094981100574454,0.9298455892598091,-7.550000190734863,
757839454,ES,FOP,20250226,5910.0,P,CME,USD,E4C,12.0,0.2139333134704913,-0.20968616841988824,11.75,0.0,0.004028953826698146,0.9618510410012009,-8.99266046176506,
757839454,ES,FOP,20250226,5910.0,P,CME,USD,E4C,13.0,0.20211604578610384,-0.19566229298864876,7.373730784610871,0.0,0.004089009681117066,0.9394390756137909,-7.3065625881437555,
757839458,ES,FOP,20250226,5910.0,C,CME,USD,E4C,10.0,0.19812588973004,0.8069523035018927,64.0,0.0,0.004138392939508728,0.9149000969057263,-7.2579053788940655,
757839458,ES,FOP,20250226,5910.0,C,CME,USD,E4C,11.0,0.20624620878314878,0.7975893010974129,64.75,0.0,0.004091001383627844,0.9414913185342727,-8.007905378894066,
757839458,ES,FOP,20250226,5910.0,C,CME,USD,E4C,12.0,0.2064032012109061,0.797413062236917,50.0,0.0,0.004090019307009054,0.9419817874124503,-0.0,
757839458,ES,FOP,20250226,5910.0,C,CME,USD,E4C,13.0,0.20211604578610384,0.8041992715378488,64.61580535375288,0.0,0.004089009681117066,0.9394390756133362,-7.299643183432636,
761995919,ES,FOP,20250226,5915.0,C,CME,USD,E4C,10.0,0.1952841812425379,0.7875723325177002,59.75,0.0,0.00444610806806226,0.9687493082321104,-8.257174044283602,
761995919,ES,FOP,20250226,5915.0,C,CME,USD,E4C,11.0,0.20299372112852002,0.7787978912524683,60.5,0.0,0.0043786247085574465,0.991709911816292,-8.791392030985719,
761995919,ES,FOP,20250226,5915.0,C,CME,USD,E4C,12.0,0.21692174172919548,0.7641051543986842,51.5,0.0,0.004248362438592468,1.0282269175503138,-0.007174044283601688,
761995919,ES,FOP,20250226,5915.0,C,CME,USD,E4C,13.0,0.2003702488368448,0.7848784205084637,60.492766697298975,0.0,0.004361988930675124,0.991009831484007,-8.127342392242099,
761996176,ES,FOP,20250226,5915.0,P,CME,USD,E4C,10.0,0.2003702488368448,,,0.0,,,,
761996176,ES,FOP,20250226,5915.0,P,CME,USD,E4C,11.0,0.20190257573578954,,,0.0,,,,
761996176,ES,FOP,20250226,5915.0,P,CME,USD,E4C,12.0,0.20034382523936464,,,0.0,,,,
761996176,ES,FOP,20250226,5915.0,P,CME,USD,E4C,13.0,0.2003702488368448,-0.21498314401803392,8.249999950788833,0.0,0.004361988930675124,0.991009831484007,-8.13365748212945,
757839421,ES,FOP,20250226,5920.0,C,CME,USD,E4C,10.0,0.19411357508701646,0.7669708218310011,55.75,0.0,0.004715319619763543,1.021333938401031,-8.658372509765794,
757839421,ES,FOP,20250226,5920.0,C,CME,USD,E4C,11.0,0.20141964546838428,0.7589305994932357,56.5,0.0,0.004629865784038127,1.040569154127671,-9.153757170460892,
757839421,ES,FOP,20250226,5920.0,C,CME,USD,E4C,12.0,0.2134007567415191,0.7466715733292065,41.5,0.0,0.004487506618352291,1.06856704566345,-0.0,
757839421,ES,FOP,20250226,5920.0,C,CME,USD,E4C,13.0,0.20012302638170534,0.7600672315336133,56.17484512641022,0.0,0.004648376828953786,1.0500308831797156,-9.27315798501786,
757839481,ES,FOP,20250226,5920.0,P,CME,USD,E4C,10.0,0.1987586274682048,-0.2403904203001882,9.449999809265137,0.0,0.004686520991295879,1.0392127971468927,-9.026661828299629,
757839481,ES,FOP,20250226,5920.0,P,CME,USD,E4C,11.0,0.2002062893260111,-0.2419539740576073,9.600000381469727,0.0,0.00466905726496094,1.042881221181104,-9.12449802818373,
757839481,ES,FOP,20250226,5920.0,P,CME,USD,E4C,12.0,0.19404564557740797,-0.23517776647363411,10.25,0.0,0.004742976100059309,1.0267926901695033,-8.707315723433178,
757839481,ES,FOP,20250226,5920.0,P,CME,USD,E4C,13.0,0.20012302638170534,-0.23979452882383404,9.491358120971427,0.0,0.004648376828953786,1.0500308831792609,-9.2788010708488,
756080480,ES,FOP,20250226,5925.0,P,CME,USD,E4C,10.0,0.19535586725642182,-0.2611040253693563,10.5,0.0,0.004981520684102707,1.0857162240055618,-9.2690611295847,
756080480,ES,FOP,20250226,5925.0,P,CME,USD,E4C,11.0,0.19995952692510896,-0.26583120060063087,10.75,0.0,0.004911604086087032,1.0957043430183284,-9.574752531305629,
756080480,ES,FOP,20250226,5925.0,P,CME,USD,E4C,12.0,0.19497428145231677,-0.2607040962016123,12.5,0.0,0.004987337043119431,1.0848607022099683,-9.243668029625049,
756080480,ES,FOP,20250226,5925.0,P,CME,USD,E4C,13.0,0.19739111191901282,-0.26102357924210867,10.470468967965871,0.0,0.004929483469155368,1.0961334041953705,-10.12936782869528,
756080485,ES,FOP,20250226,5925.0,C,CME,USD,E4C,10.0,0.19596439772290378,0.735629218582592,51.25,0.0,0.004996812352349381,1.0922582988405722,-9.348985330100435,
756080485,ES,FOP,20250226,5925.0,C,CME,USD,E4C,11.0,0.20056242055640436,0.7309664997759914,52.0,0.0,0.00492563255531002,1.101962229304634,-9.65349569365434,
756080485,ES,FOP,20250226,5925.0,C,CME,USD,E4C,12.0,0.2040341785219083,0.7275607624755642,42.5,0.0,0.004872351605224659,1.1089109711420104,-1.7556765496028675,
756080485,ES,FOP,20250226,5925.0,C,CME,USD,E4C,13.0,0.19739111191901282,0.7388381811153386,52.1546471716174,0.0,0.004929483469155368,1.0961334041958253,-10.12432905780588,
757839735,ES,FOP,20250226,5930.0,P,CME,USD,E4C,10.0,0.19424152232390957,-0.2830873030527762,11.5,0.0,0.005215158935549573,1.130343238420242,-9.59491687348441,
757839735,ES,FOP,20250226,5930.0,P,CME,USD,E4C,11.0,0.19864742752282122,-0.28732461869951115,12.0,0.0,0.005135717155666533,1.1383734598304123,-9.882246348002544,
757839735,ES,FOP,20250226,5930.0,P,CME,USD,E4C,12.0,0.18642087731552126,-0.27515080845995554,12.25,0.0,0.005359340153556904,1.114824717152793,-9.082208719914881,
757839735,ES,FOP,20250226,5930.0,P,CME,USD,E4C,13.0,0.19459417176394356,-0.28372766042281844,11.539889094989121,0.0,0.005211898753159886,1.140365429380381,-11.002387583320115,
757839786,ES,FOP,20250226,5930.0,C,CME,USD,E4C,10.0,0.19260442264655814,0.7196995037674861,48.5,0.0,0.005232984049215362,1.1247416499814604,-9.462408234580145,
757839786,ES,FOP,20250226,5930.0,C,CME,USD,E4C,11.0,0.19921909593581305,0.7132780317683245,49.0,0.0,0.005114497722796795,1.1370277547167562,-9.894467926518045,
757839786,ES,FOP,20250226,5930.0,C,CME,USD,E4C,12.0,0.18886778878224425,0.723494291633382,48.0,0.0,0.005301155633331654,1.1172890995164768,-9.217249482281348,
757839786,ES,FOP,20250226,5930.0,C,CME,USD,E4C,13.0,0.19459417176394356,0.7161340999346288,48.22475849685361,0.0,0.005211898753159886,1.1403654293808358,-10.997953127370238,
761995734,ES,FOP,20250226,5935.0,P,CME,USD,E4C,10.0,0.1920976124125912,-0.3066015846503397,12.75,0.0,0.005470747220626057,1.172750770140836,-9.844911356888582,
761995734,ES,FOP,20250226,5935.0,P,CME,USD,E4C,11.0,0.19634019712135953,-0.31036299379637355,13.25,0.0,0.005381209872123944,1.1790338241883118,-10.116232888452668,
761995734,ES,FOP,20250226,5935.0,P,CME,USD,E4C,12.0,0.18748687672031844,-0.302343287078825,14.0,0.0,0.005570511163163459,1.1654751946126023,-9.54902222032313,
761995734,ES,FOP,20250226,5935.0,P,CME,USD,E4C,13.0,0.19338738045596357,-0.3094344578900814,12.901724297698593,0.0,0.005457050306417068,1.184354706357908,-12.040990909090567,
